2025-05-11 16:25:26.032 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2025-05-11 16:46:46.141 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2025-05-11 16:46:46.168 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 15 ms. Found 0 Redis repository interfaces.
2025-05-11 16:46:46.420 [main] INFO  o.springframework.cloud.context.scope.GenericScope - BeanFactory id=da7ec62f-fa14-3739-b245-974beaa9b930
2025-05-11 16:46:47.122 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port 8081 (http)
2025-05-11 16:46:47.123 [main] INFO  org.apache.catalina.core.AprLifecycleListener - Loaded Apache Tomcat Native library [2.0.5] using APR version [1.7.4].
2025-05-11 16:46:47.133 [main] INFO  org.apache.catalina.core.AprLifecycleListener - OpenSSL successfully initialized [OpenSSL 3.0.10 1 Aug 2023]
2025-05-11 16:46:47.140 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8081"]
2025-05-11 16:46:47.141 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2025-05-11 16:46:47.141 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.26]
2025-05-11 16:46:47.192 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2025-05-11 16:46:47.192 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 2084 ms
2025-05-11 16:46:47.417 [main] INFO  org.redisson.Version - Redisson 3.21.3
2025-05-11 16:46:47.702 [redisson-netty-2-5] INFO  o.r.connection.pool.MasterPubSubConnectionPool - 1 connections initialized for localhost/127.0.0.1:6379
2025-05-11 16:46:47.782 [redisson-netty-2-20] INFO  org.redisson.connection.pool.MasterConnectionPool - 24 connections initialized for localhost/127.0.0.1:6379
2025-05-11 16:46:48.014 [main] INFO  com.zaxxer.hikari.HikariDataSource - master - Starting...
2025-05-11 16:46:48.341 [main] INFO  com.zaxxer.hikari.pool.HikariPool - master - Added connection com.mysql.cj.jdbc.ConnectionImpl@3bbab2c9
2025-05-11 16:46:48.342 [main] INFO  com.zaxxer.hikari.HikariDataSource - master - Start completed.
2025-05-11 16:46:48.342 [main] INFO  c.b.dynamic.datasource.DynamicRoutingDataSource - dynamic-datasource - add a datasource named [master] success
2025-05-11 16:46:48.343 [main] INFO  c.b.dynamic.datasource.DynamicRoutingDataSource - dynamic-datasource initial loaded [1] datasource,primary datasource named [master]
2025-05-11 16:46:49.120 [main] INFO  o.s.cloud.openfeign.FeignClientFactoryBean - For 'dl-cloud-user' URL not provided. Will try picking an instance via load-balancing.
2025-05-11 16:46:49.314 [main] INFO  o.s.s.c.a.a.c.InitializeUserDetailsBeanManagerConfigurer$InitializeUserDetailsManagerConfigurer - Global AuthenticationManager configured with UserDetailsService bean with name inMemoryUserDetailsManager
2025-05-11 16:46:49.846 [MQTT Call: springboot-server_in] INFO  top.dl.service.impl.DeviceServiceImpl - 设备状态更新: ESP8266_001 -> true
2025-05-11 16:46:50.054 [main] INFO  o.s.b.actuate.endpoint.web.EndpointLinksResolver - Exposing 19 endpoints beneath base path '/actuator'
2025-05-11 16:46:51.035 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8081"]
2025-05-11 16:46:51.044 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port 8081 (http) with context path '/'
2025-05-11 16:46:51.048 [main] INFO  com.alibaba.nacos.client.naming - initializer namespace from ans.namespace attribute : null
2025-05-11 16:46:51.048 [main] INFO  com.alibaba.nacos.client.naming - initializer namespace from ALIBABA_ALIWARE_NAMESPACE attribute :null
2025-05-11 16:46:51.050 [main] INFO  com.alibaba.nacos.client.naming - initializer namespace from namespace attribute :null
2025-05-11 16:46:51.053 [main] INFO  com.alibaba.nacos.client.naming - FailoverDataSource type is class com.alibaba.nacos.client.naming.backups.datasource.DiskFailoverDataSource
2025-05-11 16:46:51.057 [main] INFO  c.a.n.p.auth.spi.client.ClientAuthPluginManager - [ClientAuthPluginManager] Load ClientAuthService com.alibaba.nacos.client.auth.impl.NacosClientAuthServiceImpl success.
2025-05-11 16:46:51.057 [main] INFO  c.a.n.p.auth.spi.client.ClientAuthPluginManager - [ClientAuthPluginManager] Load ClientAuthService com.alibaba.nacos.client.auth.ram.RamClientAuthServiceImpl success.
2025-05-11 16:46:51.125 [main] INFO  com.alibaba.nacos.common.remote.client - [RpcClientFactory] create a new rpc client of 392c33f2-2c74-431a-a91f-3db200b6f039
2025-05-11 16:46:51.129 [main] INFO  com.alibaba.nacos.client.naming - Create naming rpc client for uuid->392c33f2-2c74-431a-a91f-3db200b6f039
2025-05-11 16:46:51.129 [main] INFO  com.alibaba.nacos.common.remote.client - [392c33f2-2c74-431a-a91f-3db200b6f039] RpcClient init, ServerListFactory = com.alibaba.nacos.client.naming.core.ServerListManager
2025-05-11 16:46:51.129 [main] INFO  com.alibaba.nacos.common.remote.client - [392c33f2-2c74-431a-a91f-3db200b6f039] Registry connection listener to current client:com.alibaba.nacos.client.naming.remote.gprc.redo.NamingGrpcRedoService
2025-05-11 16:46:51.129 [main] INFO  com.alibaba.nacos.common.remote.client - [392c33f2-2c74-431a-a91f-3db200b6f039] Register server push request handler:com.alibaba.nacos.client.naming.remote.gprc.NamingPushRequestHandler
2025-05-11 16:46:51.130 [main] INFO  com.alibaba.nacos.common.remote.client - [392c33f2-2c74-431a-a91f-3db200b6f039] Try to connect to server on start up, server: {serverIp = '127.0.0.1', server main port = 8848}
2025-05-11 16:46:51.130 [main] INFO  c.a.nacos.common.remote.client.grpc.GrpcClient - grpc client connection server:127.0.0.1 ip,serverPort:9848,grpcTslConfig:{"sslProvider":"","enableTls":false,"mutualAuthEnable":false,"trustAll":false}
2025-05-11 16:46:51.142 [main] INFO  com.alibaba.nacos.common.remote.client - [392c33f2-2c74-431a-a91f-3db200b6f039] Success to connect to server [127.0.0.1:8848] on start up, connectionId = 1746953211134_127.0.0.1_56935
2025-05-11 16:46:51.142 [main] INFO  com.alibaba.nacos.common.remote.client - [392c33f2-2c74-431a-a91f-3db200b6f039] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
2025-05-11 16:46:51.142 [main] INFO  com.alibaba.nacos.common.remote.client - [392c33f2-2c74-431a-a91f-3db200b6f039] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$444/0x0000023019405a70
2025-05-11 16:46:51.142 [com.alibaba.nacos.client.remote.worker.0] INFO  com.alibaba.nacos.common.remote.client - [392c33f2-2c74-431a-a91f-3db200b6f039] Notify connected event to listeners.
2025-05-11 16:46:51.142 [com.alibaba.nacos.client.remote.worker.0] INFO  com.alibaba.nacos.client.naming - Grpc connection connect
2025-05-11 16:46:51.142 [main] INFO  com.alibaba.nacos.client.naming - [REGISTER-SERVICE] public registering service dl-cloud-content with instance Instance{instanceId='null', ip='192.168.43.229', port=8081, weight=1.0, healthy=true, enabled=true, ephemeral=true, clusterName='DEFAULT', serviceName='null', metadata={management.endpoints.web.base-path=/actuator, IPv6=[2409:8924:a46:6514:6e1a:9095:b72c:1813], preserved.register.source=SPRING_CLOUD}}
2025-05-11 16:46:51.157 [main] INFO  c.a.cloud.nacos.registry.NacosServiceRegistry - nacos registry, DEFAULT_GROUP dl-cloud-content 192.168.43.229:8081 register finished
2025-05-11 16:46:51.301 [main] INFO  top.dl.ContentApplication - Started ContentApplication in 8.199 seconds (process running for 9.18)
2025-05-11 16:46:51.310 [main] INFO  com.alibaba.nacos.client.config.impl.CacheData - config listener notify warn timeout millis use default 60000 millis 
2025-05-11 16:46:51.310 [main] INFO  com.alibaba.nacos.client.config.impl.CacheData - nacos.cache.data.init.snapshot = true 
2025-05-11 16:46:51.311 [main] INFO  com.alibaba.nacos.client.config.impl.ClientWorker - [fixed-127.0.0.1_8848] [subscribe] datasource.yaml+DEFAULT_GROUP
2025-05-11 16:46:51.317 [main] INFO  com.alibaba.nacos.client.config.impl.CacheData - [fixed-127.0.0.1_8848] [add-listener] ok, tenant=, dataId=datasource.yaml, group=DEFAULT_GROUP, cnt=1
2025-05-11 16:46:51.317 [main] INFO  c.a.cloud.nacos.refresh.NacosContextRefresher - [Nacos Config] Listening config: dataId=datasource.yaml, group=DEFAULT_GROUP
2025-05-11 16:46:51.318 [main] INFO  com.alibaba.nacos.client.config.impl.ClientWorker - [fixed-127.0.0.1_8848] [subscribe] common.yaml+DEFAULT_GROUP
2025-05-11 16:46:51.318 [main] INFO  com.alibaba.nacos.client.config.impl.CacheData - [fixed-127.0.0.1_8848] [add-listener] ok, tenant=, dataId=common.yaml, group=DEFAULT_GROUP, cnt=1
2025-05-11 16:46:51.318 [main] INFO  c.a.cloud.nacos.refresh.NacosContextRefresher - [Nacos Config] Listening config: dataId=common.yaml, group=DEFAULT_GROUP
2025-05-11 16:46:51.830 [RMI TCP Connection(1)-192.168.43.229] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-05-11 16:46:51.831 [RMI TCP Connection(1)-192.168.43.229] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2025-05-11 16:46:51.832 [RMI TCP Connection(1)-192.168.43.229] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2025-05-11 16:46:59.521 [boundedElastic-10] INFO  com.alibaba.nacos.client.naming - [SUBSCRIBE-SERVICE] service:dl-cloud-content, group:DEFAULT_GROUP, clusters: 
2025-05-11 16:46:59.521 [boundedElastic-13] INFO  com.alibaba.nacos.client.naming - [SUBSCRIBE-SERVICE] service:dl-cloud-content, group:DEFAULT_GROUP, clusters: 
2025-05-11 16:46:59.521 [boundedElastic-10] INFO  com.alibaba.nacos.client.naming - [GRPC-SUBSCRIBE] service:dl-cloud-content, group:DEFAULT_GROUP, cluster: 
2025-05-11 16:46:59.521 [boundedElastic-13] INFO  com.alibaba.nacos.client.naming - [GRPC-SUBSCRIBE] service:dl-cloud-content, group:DEFAULT_GROUP, cluster: 
2025-05-11 16:46:59.523 [boundedElastic-17] INFO  com.alibaba.nacos.client.naming - [SUBSCRIBE-SERVICE] service:dl-cloud-content, group:DEFAULT_GROUP, clusters: 
2025-05-11 16:46:59.523 [boundedElastic-17] INFO  com.alibaba.nacos.client.naming - [GRPC-SUBSCRIBE] service:dl-cloud-content, group:DEFAULT_GROUP, cluster: 
2025-05-11 16:46:59.528 [boundedElastic-14] INFO  com.alibaba.nacos.client.naming - [SUBSCRIBE-SERVICE] service:dl-cloud-content, group:DEFAULT_GROUP, clusters: 
2025-05-11 16:46:59.529 [boundedElastic-14] INFO  com.alibaba.nacos.client.naming - [GRPC-SUBSCRIBE] service:dl-cloud-content, group:DEFAULT_GROUP, cluster: 
2025-05-11 16:46:59.536 [boundedElastic-13] INFO  com.alibaba.nacos.client.naming - init new ips(1) service: DEFAULT_GROUP@@dl-cloud-content -> [{"instanceId":"192.168.43.229#8081#DEFAULT#DEFAULT_GROUP@@dl-cloud-content","ip":"192.168.43.229","port":8081,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@dl-cloud-content","metadata":{"management.endpoints.web.base-path":"/actuator","preserved.register.source":"SPRING_CLOUD","IPv6":"[2409:8924:a46:6514:6e1a:9095:b72c:1813]"},"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000,"ipDeleteTimeout":30000}]
2025-05-11 16:46:59.536 [boundedElastic-17] INFO  com.alibaba.nacos.client.naming - init new ips(1) service: DEFAULT_GROUP@@dl-cloud-content -> [{"instanceId":"192.168.43.229#8081#DEFAULT#DEFAULT_GROUP@@dl-cloud-content","ip":"192.168.43.229","port":8081,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@dl-cloud-content","metadata":{"management.endpoints.web.base-path":"/actuator","preserved.register.source":"SPRING_CLOUD","IPv6":"[2409:8924:a46:6514:6e1a:9095:b72c:1813]"},"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000,"ipDeleteTimeout":30000}]
2025-05-11 16:46:59.537 [boundedElastic-13] INFO  com.alibaba.nacos.client.naming - current ips:(1) service: DEFAULT_GROUP@@dl-cloud-content -> [{"instanceId":"192.168.43.229#8081#DEFAULT#DEFAULT_GROUP@@dl-cloud-content","ip":"192.168.43.229","port":8081,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@dl-cloud-content","metadata":{"management.endpoints.web.base-path":"/actuator","preserved.register.source":"SPRING_CLOUD","IPv6":"[2409:8924:a46:6514:6e1a:9095:b72c:1813]"},"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000,"ipDeleteTimeout":30000}]
2025-05-11 16:46:59.537 [boundedElastic-17] INFO  com.alibaba.nacos.client.naming - current ips:(1) service: DEFAULT_GROUP@@dl-cloud-content -> [{"instanceId":"192.168.43.229#8081#DEFAULT#DEFAULT_GROUP@@dl-cloud-content","ip":"192.168.43.229","port":8081,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@dl-cloud-content","metadata":{"management.endpoints.web.base-path":"/actuator","preserved.register.source":"SPRING_CLOUD","IPv6":"[2409:8924:a46:6514:6e1a:9095:b72c:1813]"},"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000,"ipDeleteTimeout":30000}]
2025-05-11 16:46:59.863 [MQTT Call: springboot-server_in] INFO  top.dl.service.impl.DeviceServiceImpl - 设备状态更新: ESP8266_001 -> true
2025-05-11 16:47:00.097 [nacos-grpc-client-executor-127.0.0.1-559] INFO  com.alibaba.nacos.common.remote.client - [eee84f0d-998a-4ca8-8e37-b04542431ade] Receive server push request, request = NotifySubscriberRequest, requestId = 4
2025-05-11 16:47:00.097 [nacos-grpc-client-executor-127.0.0.1-559] INFO  com.alibaba.nacos.common.remote.client - [eee84f0d-998a-4ca8-8e37-b04542431ade] Ack server push request, request = NotifySubscriberRequest, requestId = 4
2025-05-11 16:47:09.854 [MQTT Call: springboot-server_in] INFO  top.dl.service.impl.DeviceServiceImpl - 设备状态更新: ESP8266_001 -> true
2025-05-11 16:47:19.850 [MQTT Call: springboot-server_in] INFO  top.dl.service.impl.DeviceServiceImpl - 设备状态更新: ESP8266_001 -> true
2025-05-11 16:47:29.878 [MQTT Call: springboot-server_in] INFO  top.dl.service.impl.DeviceServiceImpl - 设备状态更新: ESP8266_001 -> true
2025-05-11 16:47:39.875 [MQTT Call: springboot-server_in] INFO  top.dl.service.impl.DeviceServiceImpl - 设备状态更新: ESP8266_001 -> true
2025-05-11 16:47:49.907 [MQTT Call: springboot-server_in] INFO  top.dl.service.impl.DeviceServiceImpl - 设备状态更新: ESP8266_001 -> true
2025-05-11 16:47:53.676 [http-nio-8081-exec-1] INFO  org.springdoc.api.AbstractOpenApiResource - Init duration for springdoc-openapi is: 392 ms
2025-05-11 16:47:59.920 [MQTT Call: springboot-server_in] INFO  top.dl.service.impl.DeviceServiceImpl - 设备状态更新: ESP8266_001 -> true
2025-05-11 16:48:09.895 [MQTT Call: springboot-server_in] INFO  top.dl.service.impl.DeviceServiceImpl - 设备状态更新: ESP8266_001 -> true
2025-05-11 16:48:19.925 [MQTT Call: springboot-server_in] INFO  top.dl.service.impl.DeviceServiceImpl - 设备状态更新: ESP8266_001 -> true
2025-05-11 16:48:29.914 [MQTT Call: springboot-server_in] INFO  top.dl.service.impl.DeviceServiceImpl - 设备状态更新: ESP8266_001 -> true
2025-05-11 16:48:39.918 [MQTT Call: springboot-server_in] INFO  top.dl.service.impl.DeviceServiceImpl - 设备状态更新: ESP8266_001 -> true
2025-05-11 16:48:49.946 [MQTT Call: springboot-server_in] INFO  top.dl.service.impl.DeviceServiceImpl - 设备状态更新: ESP8266_001 -> true
2025-05-11 16:48:59.940 [MQTT Call: springboot-server_in] INFO  top.dl.service.impl.DeviceServiceImpl - 设备状态更新: ESP8266_001 -> true
2025-05-11 16:49:09.959 [MQTT Call: springboot-server_in] INFO  top.dl.service.impl.DeviceServiceImpl - 设备状态更新: ESP8266_001 -> true
2025-05-11 16:49:19.998 [MQTT Call: springboot-server_in] INFO  top.dl.service.impl.DeviceServiceImpl - 设备状态更新: ESP8266_001 -> true
2025-05-11 16:49:29.966 [MQTT Call: springboot-server_in] INFO  top.dl.service.impl.DeviceServiceImpl - 设备状态更新: ESP8266_001 -> true
2025-05-11 16:49:39.973 [MQTT Call: springboot-server_in] INFO  top.dl.service.impl.DeviceServiceImpl - 设备状态更新: ESP8266_001 -> true
2025-05-11 16:49:49.973 [MQTT Call: springboot-server_in] INFO  top.dl.service.impl.DeviceServiceImpl - 设备状态更新: ESP8266_001 -> true
2025-05-11 16:49:56.591 [SpringApplicationShutdownHook] INFO  c.a.cloud.nacos.registry.NacosServiceRegistry - De-registering from Nacos Server now...
2025-05-11 16:49:56.591 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - [DEREGISTER-SERVICE] public deregistering service dl-cloud-gateway with instance: Instance{instanceId='null', ip='192.168.43.229', port=8080, weight=1.0, healthy=true, enabled=true, ephemeral=true, clusterName='DEFAULT', serviceName='null', metadata={}}
2025-05-11 16:49:56.615 [SpringApplicationShutdownHook] INFO  c.a.cloud.nacos.registry.NacosServiceRegistry - De-registration finished.
2025-05-11 16:49:56.616 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.cache.ServiceInfoHolder do shutdown begin
2025-05-11 16:49:56.616 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.backups.FailoverReactor do shutdown begin
2025-05-11 16:49:56.617 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.backups.FailoverReactor do shutdown stop
2025-05-11 16:49:56.617 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.cache.ServiceInfoHolder do shutdown stop
2025-05-11 16:49:56.617 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.remote.NamingClientProxyDelegate do shutdown begin
2025-05-11 16:49:56.617 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.core.ServiceInfoUpdateService do shutdown begin
2025-05-11 16:49:56.617 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.core.ServiceInfoUpdateService do shutdown stop
2025-05-11 16:49:56.617 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.core.ServerListManager do shutdown begin
2025-05-11 16:49:56.617 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.core.ServerListManager do shutdown stop
2025-05-11 16:49:56.617 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.remote.http.NamingHttpClientProxy do shutdown begin
2025-05-11 16:49:56.617 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.remote.http.NamingHttpClientProxy do shutdown stop
2025-05-11 16:49:56.617 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - Shutdown naming grpc client proxy for  uuid->eee84f0d-998a-4ca8-8e37-b04542431ade
2025-05-11 16:49:56.618 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - Shutdown grpc redo service executor java.util.concurrent.ScheduledThreadPoolExecutor@5243832d[Running, pool size = 1, active threads = 0, queued tasks = 1, completed tasks = 488]
2025-05-11 16:49:56.618 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.common.remote.client - Shutdown rpc client, set status to shutdown
2025-05-11 16:49:56.618 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.common.remote.client - Shutdown client event executor java.util.concurrent.ScheduledThreadPoolExecutor@57d8587a[Running, pool size = 2, active threads = 2, queued tasks = 0, completed tasks = 0]
2025-05-11 16:49:56.618 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.common.remote.client - Close current connection 1746951928668_127.0.0.1_63983
2025-05-11 16:49:56.620 [nacos-grpc-client-executor-127.0.0.1-623] INFO  c.a.nacos.common.remote.client.grpc.GrpcClient - [1746951928668_127.0.0.1_63983]Ignore complete event,isRunning:false,isAbandon=false
2025-05-11 16:49:56.627 [SpringApplicationShutdownHook] INFO  c.a.nacos.common.remote.client.grpc.GrpcClient - Shutdown grpc executor java.util.concurrent.ThreadPoolExecutor@608f7863[Running, pool size = 4, active threads = 0, queued tasks = 0, completed tasks = 624]
2025-05-11 16:49:56.627 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - shutdown and remove naming rpc client  for uuid ->eee84f0d-998a-4ca8-8e37-b04542431ade
2025-05-11 16:49:56.627 [SpringApplicationShutdownHook] INFO  c.a.n.client.auth.ram.identify.CredentialWatcher - [null] CredentialWatcher is stopped
2025-05-11 16:49:56.627 [SpringApplicationShutdownHook] INFO  c.a.n.client.auth.ram.identify.CredentialService - [null] CredentialService is freed
2025-05-11 16:49:56.627 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.remote.NamingClientProxyDelegate do shutdown stop
2025-05-11 16:49:59.867 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2025-05-11 16:49:59.901 [main] INFO  top.dl.GatewayApplication - Starting GatewayApplication using Java 17.0.8 with PID 40000 (D:\后端工程化2\dl-cloud\dl-cloud-gateway\target\classes started by minderers in D:\后端工程化2\dl-cloud)
2025-05-11 16:49:59.901 [main] INFO  top.dl.GatewayApplication - No active profile set, falling back to 1 default profile: "default"
2025-05-11 16:49:59.938 [main] INFO  c.a.cloud.nacos.configdata.NacosConfigDataLoader - [Nacos Config] Load config[dataId=common.yaml, group=DEFAULT_GROUP] success
2025-05-11 16:49:59.938 [main] INFO  c.a.cloud.nacos.configdata.NacosConfigDataLoader - [Nacos Config] Load config[dataId=datasource.yaml, group=DEFAULT_GROUP] success
2025-05-11 16:49:59.997 [MQTT Call: springboot-server_in] INFO  top.dl.service.impl.DeviceServiceImpl - 设备状态更新: ESP8266_001 -> true
2025-05-11 16:50:00.636 [main] INFO  o.springframework.cloud.context.scope.GenericScope - BeanFactory id=bb97293c-5f9d-33e2-bb2b-9bc2013db92c
2025-05-11 16:50:01.492 [main] INFO  o.s.c.gateway.route.RouteDefinitionRouteLocator - Loaded RoutePredicateFactory [After]
2025-05-11 16:50:01.492 [main] INFO  o.s.c.gateway.route.RouteDefinitionRouteLocator - Loaded RoutePredicateFactory [Before]
2025-05-11 16:50:01.492 [main] INFO  o.s.c.gateway.route.RouteDefinitionRouteLocator - Loaded RoutePredicateFactory [Between]
2025-05-11 16:50:01.492 [main] INFO  o.s.c.gateway.route.RouteDefinitionRouteLocator - Loaded RoutePredicateFactory [Cookie]
2025-05-11 16:50:01.492 [main] INFO  o.s.c.gateway.route.RouteDefinitionRouteLocator - Loaded RoutePredicateFactory [Header]
2025-05-11 16:50:01.492 [main] INFO  o.s.c.gateway.route.RouteDefinitionRouteLocator - Loaded RoutePredicateFactory [Host]
2025-05-11 16:50:01.492 [main] INFO  o.s.c.gateway.route.RouteDefinitionRouteLocator - Loaded RoutePredicateFactory [Method]
2025-05-11 16:50:01.492 [main] INFO  o.s.c.gateway.route.RouteDefinitionRouteLocator - Loaded RoutePredicateFactory [Path]
2025-05-11 16:50:01.492 [main] INFO  o.s.c.gateway.route.RouteDefinitionRouteLocator - Loaded RoutePredicateFactory [Query]
2025-05-11 16:50:01.492 [main] INFO  o.s.c.gateway.route.RouteDefinitionRouteLocator - Loaded RoutePredicateFactory [ReadBody]
2025-05-11 16:50:01.492 [main] INFO  o.s.c.gateway.route.RouteDefinitionRouteLocator - Loaded RoutePredicateFactory [RemoteAddr]
2025-05-11 16:50:01.492 [main] INFO  o.s.c.gateway.route.RouteDefinitionRouteLocator - Loaded RoutePredicateFactory [XForwardedRemoteAddr]
2025-05-11 16:50:01.492 [main] INFO  o.s.c.gateway.route.RouteDefinitionRouteLocator - Loaded RoutePredicateFactory [Weight]
2025-05-11 16:50:01.492 [main] INFO  o.s.c.gateway.route.RouteDefinitionRouteLocator - Loaded RoutePredicateFactory [CloudFoundryRouteService]
2025-05-11 16:50:01.704 [main] INFO  o.s.b.actuate.endpoint.web.EndpointLinksResolver - Exposing 19 endpoints beneath base path '/actuator'
2025-05-11 16:50:02.028 [main] INFO  o.s.boot.web.embedded.netty.NettyWebServer - Netty started on port 8080 (http)
2025-05-11 16:50:02.258 [main] INFO  com.alibaba.nacos.client.naming - initializer namespace from ans.namespace attribute : null
2025-05-11 16:50:02.258 [main] INFO  com.alibaba.nacos.client.naming - initializer namespace from ALIBABA_ALIWARE_NAMESPACE attribute :null
2025-05-11 16:50:02.259 [main] INFO  com.alibaba.nacos.client.naming - initializer namespace from namespace attribute :null
2025-05-11 16:50:02.262 [main] INFO  com.alibaba.nacos.client.naming - FailoverDataSource type is class com.alibaba.nacos.client.naming.backups.datasource.DiskFailoverDataSource
2025-05-11 16:50:02.265 [main] INFO  c.a.n.p.auth.spi.client.ClientAuthPluginManager - [ClientAuthPluginManager] Load ClientAuthService com.alibaba.nacos.client.auth.impl.NacosClientAuthServiceImpl success.
2025-05-11 16:50:02.266 [main] INFO  c.a.n.p.auth.spi.client.ClientAuthPluginManager - [ClientAuthPluginManager] Load ClientAuthService com.alibaba.nacos.client.auth.ram.RamClientAuthServiceImpl success.
2025-05-11 16:50:02.331 [main] INFO  com.alibaba.nacos.common.remote.client - [RpcClientFactory] create a new rpc client of 45dfa403-10f4-43fe-ada0-9df9e1f40951
2025-05-11 16:50:02.333 [main] INFO  com.alibaba.nacos.client.naming - Create naming rpc client for uuid->45dfa403-10f4-43fe-ada0-9df9e1f40951
2025-05-11 16:50:02.333 [main] INFO  com.alibaba.nacos.common.remote.client - [45dfa403-10f4-43fe-ada0-9df9e1f40951] RpcClient init, ServerListFactory = com.alibaba.nacos.client.naming.core.ServerListManager
2025-05-11 16:50:02.333 [main] INFO  com.alibaba.nacos.common.remote.client - [45dfa403-10f4-43fe-ada0-9df9e1f40951] Registry connection listener to current client:com.alibaba.nacos.client.naming.remote.gprc.redo.NamingGrpcRedoService
2025-05-11 16:50:02.334 [main] INFO  com.alibaba.nacos.common.remote.client - [45dfa403-10f4-43fe-ada0-9df9e1f40951] Register server push request handler:com.alibaba.nacos.client.naming.remote.gprc.NamingPushRequestHandler
2025-05-11 16:50:02.334 [main] INFO  com.alibaba.nacos.common.remote.client - [45dfa403-10f4-43fe-ada0-9df9e1f40951] Try to connect to server on start up, server: {serverIp = '127.0.0.1', server main port = 8848}
2025-05-11 16:50:02.334 [main] INFO  c.a.nacos.common.remote.client.grpc.GrpcClient - grpc client connection server:127.0.0.1 ip,serverPort:9848,grpcTslConfig:{"sslProvider":"","enableTls":false,"mutualAuthEnable":false,"trustAll":false}
